chembl_id,pref_name,atc,drh_indication,drh_moa,pain_prior,cns_prior
CHEMBL2364638,UBROGEPANT,N02CD04,,,False,True
CHEMBL2364639,VALBENAZINE,N07XX13,dyskinesia,vesicular monoamine transporter inhibitor,False,True
CHEMBL2364738,METRIZOATE MAGNESIUM,,,,False,False
CHEMBL2374220,LEDIPASVIR,,hepatitis C,HCV inhibitor,False,False
CHEMBL2396661,ALPELISIB,L01EM03,breast cancer,PI3K inhibitor,False,False
CHEMBL2397415,ZAVEGEPANT,N02CD08,,,False,True
CHEMBL2403108,CERITINIB,L01ED02,non-small cell lung cancer (NSCLC),ALK tyrosine kinase receptor inhibitor,False,False
CHEMBL2403238,CABOTEGRAVIR,J05AJ04,,HIV integrase inhibitor,False,False
CHEMBL2443262,OLICERIDINE,N02AX07,,,False,True
CHEMBL2448612,ERGOTAMINE TARTRATE,,,,False,False
CHEMBL2448613,PIMAVANSERIN TARTRATE,,,,False,False
CHEMBL3039502,DUVELISIB,L01EM04,,PI3K inhibitor,False,False
CHEMBL3039504,NINTEDANIB ESYLATE,,,,False,False
CHEMBL3039507,SOTAGLIFLOZIN,A10BK06,,sodium/glucose cotransporter inhibitor,False,False
CHEMBL3039508,NALDEMEDINE TOSYLATE,,,,False,False
CHEMBL3039514,ELBASVIR,J05AP10,hepatitis C,HCV inhibitor,False,False
CHEMBL3039520,LASMIDITAN,N02CC08,,serotonin receptor agonist,False,True
CHEMBL3039526,LASMIDITAN SUCCINATE,,,,False,False
CHEMBL3039596,FOSINOPRIL SODIUM,,,,False,False
CHEMBL3039598,FOSINOPRIL,C09AA09,hypertension|congestive heart failure,angiotensin converting enzyme inhibitor,False,False
CHEMBL3084748,TROSPIUM CHLORIDE,,,,False,False
CHEMBL3099695,OSILODROSTAT,H02CA02,,cytochrome P450 inhibitor,False,False
CHEMBL3112741,RELEBACTAM ANHYDROUS,,,,False,False
CHEMBL3127326,OMBITASVIR,,hepatitis C,HCV inhibitor,False,False
CHEMBL3137301,SACUBITRIL,,congestive heart failure,neprilysin inhibitor,False,False
CHEMBL3137308,PEFICITINIB,L04AF06,rheumatoid arthritis,JAK inhibitor,False,False
CHEMBL3137309,VENETOCLAX,L01XX52,chronic lymphocytic leukemia (CLL),BCL inhibitor,False,False
CHEMBL3137310,BENZHYDROCODONE HYDROCHLORIDE,,,,False,False
CHEMBL3137312,DASABUVIR,J05AP09,hepatitis C,HCV inhibitor,False,False
CHEMBL3137317,SONIDEGIB PHOSPHATE,,,,False,False
CHEMBL3137318,TALAZOPARIB TOSYLATE,,,,False,False
CHEMBL3137320,TALAZOPARIB,L01XK04,breast cancer,PARP inhibitor,False,False
CHEMBL3137321,BENZHYDROCODONE,,,,False,False
CHEMBL3137326,DEUTETRABENAZINE,N07XX16,,,False,True
CHEMBL3137329,PEFICITINIB HYDROBROMIDE,,,,False,False
CHEMBL3137330,CABOTEGRAVIR SODIUM,,,,False,False
CHEMBL3137333,ISAVUCONAZONIUM SULFATE,,,,False,False
CHEMBL3137358,SIMEPREVIR SODIUM,,,,False,False
CHEMBL3140361,ETHAMBUTOL HYDROCHLORIDE,,,,False,False
CHEMBL3142541,BUTAMBEN PICRATE,,,,False,False
CHEMBL3181832,METHICILLIN SODIUM,,,,False,False
CHEMBL3181841,RAMOSETRON HYDROCHLORIDE,,,,False,False
CHEMBL3181947,BROMFENAC SODIUM,,,,False,False
CHEMBL3182343,PIVAMPICILLIN,J01CA02,bronchitis|pneumonia|gynecologic infections,bacterial cell wall synthesis inhibitor,False,False
CHEMBL3182733,PRAMIPEXOLE DIHYDROCHLORIDE,,,,False,False
CHEMBL3183075,NIZATIDINE,A02BA04,duodenal ulcer disease|erosive esophagitis (EE)|ulcerative esophagitis (UE)|gastroesophageal reflux disease (GERD),histamine receptor antagonist,False,True
CHEMBL3183184,OCTINOXATE,D02BA02,sunscreen lotion,,False,False
CHEMBL3183193,CEFMENOXIME HYDROCHLORIDE,,,,False,False
CHEMBL3183409,APALUTAMIDE,L02BB05,prostate cancer,androgen receptor antagonist,False,False
CHEMBL3183451,GARENOXACIN MESYLATE,,,,False,False
CHEMBL3183453,NOVOBIOCIN SODIUM,,,,False,False
CHEMBL3184143,GUANADREL SULFATE,,,,False,False
CHEMBL3184512,CLINDAMYCIN PHOSPHATE,,,,False,False
CHEMBL3184799,MEPHENTERMINE SULFATE,,,,False,False
CHEMBL3185958,CLOMIPHENE CITRATE,,,,False,False
CHEMBL3186492,ONDANSETRON HYDROCHLORIDE,,,,False,False
CHEMBL3186993,HYDROXYZINE HYDROCHLORIDE,,,,False,False
CHEMBL3187246,METHAPYRILENE FUMARATE,,,,False,False
CHEMBL3187365,ASENAPINE,N05AH05,schizophrenia|bipolar disorder,dopamine receptor antagonist|serotonin receptor antagonist,False,True
CHEMBL3187723,BINIMETINIB,L01EE03,melanoma,MEK inhibitor,False,False
CHEMBL3187985,APOMORPHINE HYDROCHLORIDE,,,,False,False
CHEMBL3188034,TRIPROLIDINE HYDROCHLORIDE,,,,False,False
CHEMBL3188267,CAPMATINIB,L01EX17,,,False,False
CHEMBL3188993,QUETIAPINE FUMARATE,,,,False,False
CHEMBL3189072,TIROFIBAN HYDROCHLORIDE,,,,False,False
CHEMBL3218576,COPANLISIB,L01EM02,follicular lymphoma,PI3K inhibitor,False,False
CHEMBL3233142,LUMATEPERONE TOSYLATE,,,,False,False
CHEMBL3237547,CEDAZURIDINE,,,,False,False
CHEMBL3244648,METHOTREXATE SODIUM,,,,False,False
CHEMBL3261331,RESMETIROM,,,thyroid hormone receptor agonist,False,False
CHEMBL3286830,LORLATINIB,L01ED05,non-small cell lung cancer (NSCLC),ALK tyrosine kinase receptor inhibitor,False,False
CHEMBL3291398,LEFAMULIN,J01XX12,,,False,False
CHEMBL3301594,FOSTEMSAVIR,J05AX29,,antiviral,False,False
CHEMBL3301598,FOSTEMSAVIR TROMETHAMINE,,,,False,False
CHEMBL3301603,GILTERITINIB FUMARATE,,,,False,False
CHEMBL3301605,RELEBACTAM,,,beta lactamase inhibitor,False,False
CHEMBL3301607,FILGOTINIB,L04AF04,,JAK inhibitor,False,False
CHEMBL3301610,ABEMACICLIB,L01EF03,breast cancer,CDK inhibitor,False,False
CHEMBL3301611,AMIFAMPRIDINE PHOSPHATE,,,,False,False
CHEMBL3301612,ENCORAFENIB,L01EC03,melanoma,RAF inhibitor,False,False
CHEMBL3301622,GILTERITINIB,L01EX13,,FLT3 inhibitor,False,False
CHEMBL3301670,DIFEMERINE HYDROCHLORIDE,,,,False,False
CHEMBL3304486,DIFEMERINE,A03AA09,,,False,False
CHEMBL3306803,LUMATEPERONE,N05AD10,,dopamine receptor modulator|serotonin receptor antagonist,False,True
CHEMBL3311228,OTESECONAZOLE,J02AC06,,,False,False
CHEMBL3317857,VABORBACTAM,,,beta lactamase inhibitor,False,False
CHEMBL3348923,TOVORAFENIB,,,,False,False
CHEMBL3348963,TELOTRISTAT ETIPRATE,,,,False,False
CHEMBL3353410,OSIMERTINIB,L01EB04,non-small cell lung cancer (NSCLC),EGFR inhibitor,False,False
CHEMBL3358920,ETRASIMOD,L04AE05,,sphingosine 1-phosphate receptor antagonist,False,False
CHEMBL3391662,PARITAPREVIR,,hepatitis C,HCV inhibitor,False,False
CHEMBL3400972,FLUORODOPA F 18,V09IX05,,,False,False
CHEMBL3402762,TEPOTINIB,L01EX21,,,False,False
CHEMBL3414621,TAZEMETOSTAT,L01XX72,,histone lysine methyltransferase inhibitor,False,False
CHEMBL3544906,BENZPHETAMINE HYDROCHLORIDE,,,,False,False
CHEMBL3544908,AZATADINE MALEATE,,,,False,False
CHEMBL3544909,CALCIFEDIOL,A11CC06;H05BX05,hyperparathyroidism,vitamin D receptor agonist,False,False
CHEMBL3544914,TEZACAFTOR,,cystic fibrosis,CFTR channel agonist,False,False
CHEMBL3544971,DEXTROAMPHETAMINE SULFATE,,,,False,False
CHEMBL3544973,CEFTAROLINE FOSAMIL ACETATE,,,,False,False
CHEMBL3544974,ASENAPINE MALEATE,,,,False,False
CHEMBL3544985,DASABUVIR SODIUM MONOHYDRATE,,,,False,False
CHEMBL3544986,PERINDOPRIL ARGININE,,,,False,False
CHEMBL3544988,DAPRODUSTAT,B03XA07,,hypoxia inducible factor inhibitor,False,False
CHEMBL3545057,ACETYLDIGITOXIN,C01AA01,,,False,False
CHEMBL3545058,DEXTROTHYROXINE SODIUM,,,,False,False
CHEMBL3545059,ALISKIREN FUMARATE,,,,False,False
CHEMBL3545060,ERYTHROMYCIN GLUCEPTATE,,,,False,False
CHEMBL3545062,VELPATASVIR,,hepatitis C,antiviral,False,False
CHEMBL3545063,OSIMERTINIB MESYLATE,,,,False,False
CHEMBL3545068,COPANLISIB HYDROCHLORIDE,,,,False,False
CHEMBL3545110,RIBOCICLIB,,breast cancer,CDK inhibitor,False,False
CHEMBL3545181,TIOTROPIUM BROMIDE,R03BB04;R03BB54,,,False,False
CHEMBL3545185,SELINEXOR,L01XX66,multiple myeloma,exportin antagonist,False,False
CHEMBL3545252,DOCETAXEL,L01CD02,breast cancer|non-small cell lung cancer (NSCLC)|prostate cancer|gastric adenocarcinoma|head and neck squamous cell carcinoma (HNSCC),tubulin polymerization inhibitor,False,False
CHEMBL3545253,FLORTAUCIPIR F 18,V09AX07,,,False,False
CHEMBL3545309,LEFAMULIN ACETATE,,,,False,False
CHEMBL3545311,BRIGATINIB,L01ED04,non-small cell lung cancer (NSCLC),ALK tyrosine kinase receptor inhibitor|EGFR inhibitor,False,False
CHEMBL3545313,BEMPEDOIC ACID,C10AX15,,,False,False
CHEMBL3545363,GLECAPREVIR,,hepatitis C,serine protease inhibitor,False,False
CHEMBL3545367,LEMBOREXANT,N05CJ02,,orexin receptor antagonist,False,True
CHEMBL3545368,PANOBINOSTAT LACTATE,,,,False,False
CHEMBL3545376,ERDAFITINIB,L01EN01,,FGFR inhibitor,False,False
CHEMBL3545432,IXAZOMIB CITRATE,,,,False,False
CHEMBL3545985,BENZPHETAMINE,,,,False,False
CHEMBL3546271,FLORTAUCIPIR,,,,False,False
CHEMBL3547132,FLUORODOPA,,,,False,False
CHEMBL3561076,TRIMETAZIDINE DIHYDROCHLORIDE,,,,False,False
CHEMBL3590187,CLASCOTERONE,D10AX06,,,False,False
CHEMBL3608680,FEZOLINETANT,G02CX06,,neurokinin receptor antagonist,False,False
CHEMBL3622821,UPADACITINIB,L04AF03,,JAK inhibitor,False,False
CHEMBL3643413,LENIOLISIB,L03AX22,,PI3K inhibitor,False,False
CHEMBL3646221,VADADUSTAT,B03XA08,,hypoxia inducible factor prolyl hydroxylase inhibitor,False,False
CHEMBL3655081,ABROCITINIB,D11AH08,,,False,False
CHEMBL3668014,LINZAGOLIX,H01CC04,,,False,False
CHEMBL3701238,FUTIBATINIB,L01EN04,,FGFR inhibitor,False,False
CHEMBL3707183,QUINIDINE SULFATE,,,,False,False
CHEMBL3707223,SOFPIRONIUM BROMIDE,,,,False,False
CHEMBL3707224,SOFPIRONIUM,,,,False,False
CHEMBL3707243,GLYCOPYRRONIUM TOSYLATE,,,,False,False
CHEMBL3707246,OZANIMOD HYDROCHLORIDE,,,,False,False
CHEMBL3707247,OZANIMOD,L04AE02,,sphingosine 1-phosphate receptor agonist,False,False
CHEMBL3707248,VALBENAZINE TOSYLATE,,,,False,False
CHEMBL3707266,RIBOCICLIB SUCCINATE,L01EF02,,,False,False
CHEMBL3707310,LOTILANER,S01AX25,,,False,False
CHEMBL3707313,TRIFAROTENE,D10AD06,,,False,False
CHEMBL3707320,ALECTINIB HYDROCHLORIDE,,,,False,False
CHEMBL3707330,ROLAPITANT HYDROCHLORIDE,,,,False,False
CHEMBL3707331,ROLAPITANT,A04AD14,,neurokinin receptor antagonist,False,False
CHEMBL3707348,ACALABRUTINIB,L01EL02,mantle cell lymphoma (MCL),Bruton's tyrosine kinase (BTK) inhibitor,False,False
CHEMBL3707372,VOXILAPREVIR,,,,False,False
CHEMBL3707377,SEGESTERONE ACETATE,,,,False,False
CHEMBL3707393,OSILODROSTAT PHOSPHATE,,,,False,False
CHEMBL3707395,ELAFIBRANOR,A05AX06,,PPAR receptor agonist,False,False
CHEMBL3716057,GEFAPIXANT,R05DB29,,purinergic receptor antagonist,False,False
CHEMBL3786343,OLMUTINIB,L01EB06,non-small cell lung cancer (NSCLC),Bruton's tyrosine kinase (BTK) inhibitor|EGFR inhibitor,False,False
CHEMBL3813873,PEXIDARTINIB,L01EX15,,tyrosine kinase inhibitor,False,False
CHEMBL3833301,BARBEXACLONE,N03AA04,,,False,True
CHEMBL3833311,DEXTROMORAMIDE TARTRATE,,,,False,False
CHEMBL3833319,REVEFENACIN,R03BB08,,cholinergic receptor antagonist,False,False
CHEMBL3833335,CHLORAL BETAINE,,,,False,False
CHEMBL3833340,AZTREONAM LYSINE,,,,False,False
CHEMBL3833368,RUCAPARIB CAMSYLATE,,,,False,False
CHEMBL3833389,DEXTROMORAMIDE,N02AC01,,,False,True
CHEMBL3889654,LAROTRECTINIB,L01EX12,,tropomyosin receptor kinase inhibitor,False,False
CHEMBL3894860,TRILACICLIB,V03AF12,,CDK inhibitor,False,False
CHEMBL3936761,ZANUBRUTINIB,L01EL03,,Bruton's tyrosine kinase (BTK) inhibitor,False,False
CHEMBL3940890,ACORAMIDIS,C01EB25,,,False,False
CHEMBL3948730,UMBRALISIB,L01EX25,,,False,False
CHEMBL3989401,PAMIDRONATE DISODIUM,,,,False,False
CHEMBL3989402,PERAMIVIR,,influenza A virus infection,neuraminidase inhibitor,False,False
CHEMBL3989403,ZOMEPIRAC SODIUM,,,,False,False
CHEMBL3989406,ENALAPRILAT,,hypertension,angiotensin converting enzyme inhibitor,False,False
CHEMBL3989408,IBUPROFEN SODIUM,,,,False,False
CHEMBL3989410,INDOMETHACIN SODIUM,,,,False,False
CHEMBL3989478,THIETHYLPERAZINE MALEATE,,,,False,False
CHEMBL3989507,EDETATE DISODIUM,S01XA05,,,False,False
CHEMBL3989509,PENTAZOCINE LACTATE,,,,False,False
CHEMBL3989510,PENTAZOCINE HYDROCHLORIDE,,,,False,False
CHEMBL3989511,IOBENGUANE SULFATE I 131,,,,False,False
CHEMBL3989514,IRINOTECAN HYDROCHLORIDE,,,,False,False
CHEMBL3989515,PENICILLIN G BENZATHINE,J01CE08,,,False,False
CHEMBL3989516,FOSTAMATINIB DISODIUM,,,,False,False
CHEMBL3989517,IOFLUPANE I 123,V09AB03,,,False,False
CHEMBL3989519,DOXAPRAM HYDROCHLORIDE,,,,False,False
CHEMBL3989520,HISTAMINE PHOSPHATE,V04CG03,,,False,False
CHEMBL3989521,ISOPROTERENOL SULFATE,,,,False,False
CHEMBL3989523,IOBENGUANE SULFATE I 123,,,,False,False
CHEMBL3989529,ETHANOLAMINE OLEATE,,,,False,False
CHEMBL3989543,VINDESINE SULFATE,,,,False,False
CHEMBL3989551,LINCOMYCIN HYDROCHLORIDE,,,,False,False
CHEMBL3989555,MECLIZINE HYDROCHLORIDE,,,,False,False
CHEMBL3989556,REMOXIPRIDE HYDROCHLORIDE,,,,False,False
CHEMBL3989559,PANTOPRAZOLE SODIUM,,,,False,False
CHEMBL3989562,TERAZOSIN HYDROCHLORIDE,,,,False,False
CHEMBL3989564,TOBRAMYCIN SULFATE,,,,False,False
CHEMBL3989566,METOPROLOL FUMARATE,,,,False,False
CHEMBL3989567,OXACILLIN SODIUM,,,,False,False
CHEMBL3989568,OXYTETRACYCLINE CALCIUM,,,,False,False
CHEMBL3989569,IBANDRONATE SODIUM,,,,False,False
CHEMBL3989571,SPECTINOMYCIN HYDROCHLORIDE,,,,False,False
CHEMBL3989676,OXYPHENBUTAZONE,M02AA04;S01BC02;M01AA03,,cyclooxygenase inhibitor,False,False
CHEMBL3989677,HYDROCODONE BITARTRATE,,,,False,False
CHEMBL3989678,PIPERAZINE CITRATE,,,,False,False
CHEMBL3989691,ELTROMBOPAG OLAMINE,,,,False,False
CHEMBL3989693,LEVALBUTEROL TARTRATE,,,,False,False
CHEMBL3989694,OLANZAPINE PAMOATE,,,,False,False
CHEMBL3989695,REGADENOSON,C01EB21,myocardial perfusion imaging (MPI),adenosine receptor agonist,False,True
CHEMBL3989697,RIBOFLAVIN 5'-PHOSPHATE SODIUM,,,,False,False
CHEMBL3989698,TRANYLCYPROMINE SULFATE,,,,False,False
CHEMBL3989715,MUPIROCIN CALCIUM,,,,False,False
CHEMBL3989716,PROPOXYPHENE NAPSYLATE,,,,False,False
CHEMBL3989724,FLURAZEPAM HYDROCHLORIDE,,,,False,False
CHEMBL3989725,LODOXAMIDE TROMETHAMINE,,,,False,False
CHEMBL3989740,DOXYCYCLINE HYCLATE,,,,False,False
CHEMBL3989750,GLUCOSAMINE SULFATE,,,,False,False
CHEMBL3989754,FLURBIPROFEN SODIUM,,,,False,False
CHEMBL3989768,LEVORPHANOL TARTRATE,,,,False,False
CHEMBL3989777,TRIENTINE HYDROCHLORIDE,,,,False,False
CHEMBL3989798,FORMOTEROL FUMARATE,,,,False,False
CHEMBL3989803,DIPYRONE,N02BB02;N02BB72;N02BB52,,,False,True
CHEMBL3989820,ZOLPIDEM TARTRATE,,,,False,False
CHEMBL3989821,TUBOCURARINE CHLORIDE,,,,False,False
CHEMBL3989824,THIOTHIXENE HYDROCHLORIDE,,,,False,False
CHEMBL3989826,OXYCODONE TEREPHTHALATE,,,,False,False
CHEMBL3989829,NETILMICIN SULFATE,,,,False,False
CHEMBL3989830,SIBUTRAMINE HYDROCHLORIDE,,,,False,False
CHEMBL3989833,ZIPRASIDONE MESYLATE,,,,False,False
CHEMBL3989843,TRANYLCYPROMINE,N06AF04,depression,monoamine oxidase inhibitor,False,True
CHEMBL3989844,DEXTROAMPHETAMINE SACCHARATE,,,,False,False
CHEMBL3989845,IMIPRAMINE PAMOATE,,,,False,False
CHEMBL3989850,ECAMSULE,,,,False,False
CHEMBL3989855,PSEUDOEPHEDRINE SULFATE,,,,False,False
CHEMBL3989859,TOCOPHEROL ACETATE,,,,False,False
CHEMBL3989861,DESVENLAFAXINE FUMARATE,,,,False,False
CHEMBL3989866,BICTEGRAVIR,,human immunodeficiency virus (HIV-1),HIV integrase inhibitor,False,False
CHEMBL3989867,BICTEGRAVIR SODIUM,,,,False,False
CHEMBL3989868,TUCATINIB,L01EH03,,EGFR inhibitor,False,False
CHEMBL3989869,UMBRALISIB TOSYLATE,,,,False,False
CHEMBL3989871,AVACOPAN,L04AJ05,,complement inhibitor,False,False
CHEMBL3989885,TRIMEPRAZINE TARTRATE,,,,False,False
CHEMBL3989887,TACROLIMUS,L04AD02;D11AH01,organ rejection,calcineurin inhibitor,False,False
CHEMBL3989908,ENASIDENIB,L01XM01,acute myeloid leukemia (AML),isocitrate dehydrogenase inhibitor,False,False
CHEMBL3989909,LENIOLISIB PHOSPHATE,,,,False,False
CHEMBL3989917,FOSNETUPITANT,,,,False,False
CHEMBL3989919,FOSNETUPITANT CHLORIDE HYDROCHLORIDE,,,,False,False
CHEMBL3989920,PITAVASTATIN SODIUM,,,,False,False
CHEMBL3989921,NERATINIB MALEATE,,,,False,False
CHEMBL3989922,NIRAPARIB TOSYLATE MONOHYDRATE,,,,False,False
CHEMBL3989923,PITAVASTATIN MAGNESIUM,,,,False,False
CHEMBL3989931,ENASIDENIB MESYLATE,,,,False,False
CHEMBL3989933,ETRASIMOD ARGININE,,,,False,False
CHEMBL3989937,CAPMATINIB HYDROCHLORIDE,,,,False,False
CHEMBL3989939,LAROTRECTINIB SULFATE,,,,False,False
CHEMBL3989944,DIROXIMEL FUMARATE,L04AX09,,,False,False
CHEMBL3989949,CENOBAMATE,N03AX25,,GABA receptor modulator|voltage-gated sodium channel blocker,False,True
CHEMBL3989958,IVOSIDENIB,L01XM02,acute myeloid leukemia (AML),isocitrate dehydrogenase inhibitor,False,False
CHEMBL3989960,SELADELPAR LYSINE,,,,False,False
CHEMBL3989962,PEMETREXED TROMETHAMINE,,,,False,False
CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,,,,False,False
CHEMBL3989974,CEFIDEROCOL,J01DI04,,antibacterial ,False,False
CHEMBL3990047,OZENOXACIN,D06AX14,,antiinfective drug,False,False
CHEMBL3990694,PIPERAZINE CITRATE ANHYDROUS,,,,False,False
CHEMBL3991065,ATOGEPANT,N02CD07,,,False,True
CHEMBL4065616,REMDESIVIR,J05AB16,,,False,False
CHEMBL4066936,VERICIGUAT,C01DX22,,guanylate cyclase stimulant,False,False
CHEMBL4071161,TIRABRUTINIB,L01EL06,,,False,False
CHEMBL4085457,RITLECITINIB,L04AF08,,,False,False
CHEMBL4101807,VOXELOTOR,B06AX03,,hemoglobin modulator,False,False
CHEMBL4105630,ZURANOLONE,N06AX31,,GABA receptor agonist,False,True
CHEMBL4113131,ENSARTINIB,,,,False,False
CHEMBL4164059,PITOLISANT HYDROCHLORIDE,,,,False,False
CHEMBL4173394,BRILLIANT BLUE G,,,,False,False
CHEMBL4204794,AVAPRITINIB,L01EX18,,KIT inhibitor,False,False
CHEMBL4208229,ASCIMINIB,L01EA06,,Bcr-Abl kinase inhibitor,False,False
CHEMBL4216467,RIPRETINIB,L01EX19,,receptor tyrosine protein kinase inhibitor,False,False
CHEMBL4250860,DANICOPAN,L04AJ09,,,False,False
CHEMBL4279047,VORASIDENIB,L01XM04,,isocitrate dehydrogenase inhibitor,False,False
CHEMBL4297064,MILNACIPRAN HYDROCHLORIDE,,,,False,False
CHEMBL4297065,SPINOSAD,,,,False,False
CHEMBL4297088,CHLORHEXIDINE GLUCONATE,,,,False,False
CHEMBL4297091,CODEINE SULFATE,,,,False,False
CHEMBL4297147,HALOPERIDOL LACTATE,,,,False,False
CHEMBL4297165,CHLOROQUINE HYDROCHLORIDE,,,,False,False
CHEMBL4297185,DAROLUTAMIDE,L02BB06,prostate cancer,androgen receptor antagonist,False,False
CHEMBL4297211,CEFIDEROCOL SULFATE TOSYLATE,,,,False,False
CHEMBL4297212,SOLRIAMFETOL HYDROCHLORIDE,,,,False,False
CHEMBL4297216,FEDRATINIB HYDROCHLORIDE,,,,False,False
CHEMBL4297220,ASCIMINIB HYDROCHLORIDE,,,,False,False
CHEMBL4297223,MITAPIVAT SULFATE,,,,False,False
CHEMBL4297334,PIFLUFOLASTAT F18,V09IX16,,,False,False
CHEMBL4297378,DURLOBACTAM SODIUM,,,,False,False
CHEMBL4297403,MELPHALAN FLUFENAMIDE HYDROCHLORIDE,,,,False,False
CHEMBL4297503,BALOXAVIR MARBOXIL,J05AX25,,,False,False
CHEMBL4297509,ELACESTRANT,L02BA04,,estrogen receptor degrader,False,False
CHEMBL4297513,IBREXAFUNGERP,J02AX07,,,False,False
CHEMBL4297516,LURBINECTEDIN,L01XX69,,DNA binding agent,False,False
CHEMBL4297517,MAVACAMTEN,C01EB24,,myosin inhibitor ,False,False
CHEMBL4297522,PEMIGATINIB,L01EN02,,,False,False
CHEMBL4297526,REMIMAZOLAM,N05CD14,,benzodiazepine receptor agonist,False,True
CHEMBL4297528,RISDIPLAM,M09AX10,,RNA splicing inhibitor,False,False
CHEMBL4297534,GLASDEGIB MALEATE,,,,False,False
CHEMBL4297585,TRIHEPTANOIN,A16AX17,,,False,False
CHEMBL4297588,ODEVIXIBAT,A05AX05,,,False,False
CHEMBL4297590,DARIDOREXANT,N05CJ03,,,False,True
CHEMBL4297592,AMENAMEVIR,J05AX26,,helicase primase inhibitor,False,False
CHEMBL4297603,DEUTIVACAFTOR,,,,False,False
CHEMBL4297610,OLUTASIDENIB,L01XM03,,,False,False
CHEMBL4297620,SOLRIAMFETOL,N06BA14,narcolepsy,dopamine reuptake inhibitor,False,True
CHEMBL4297666,OMIDENEPAG ISOPROPYL,,,,False,False
CHEMBL4298128,ELEXACAFTOR,,,,False,False
CHEMBL4298137,DURLOBACTAM,,,,False,False
CHEMBL4298138,REPOTRECTINIB,L01EX28,,receptor tyrosine protein kinase inhibitor,False,False
CHEMBL4298139,SERDEXMETHYLPHENIDATE CHLORIDE,,,,False,False
CHEMBL4298149,ARIMOCLOMOL CITRATE,,,,False,False
CHEMBL4298150,SIPONIMOD FUMARIC ACID,,,,False,False
CHEMBL4298153,NIROGACESTAT HYDROBROMIDE,,,,False,False
CHEMBL4298167,FILGOTINIB MALEATE,,,,False,False
CHEMBL4298168,IBREXAFUNGERP CITRATE,,,,False,False
CHEMBL4298171,LINZAGOLIX CHOLINE,,,,False,False
CHEMBL4299851,PIFLUFOLASTAT,,,,False,False
CHEMBL4299940,MITAPIVAT,B06AX04,,pyruvate kinase isozyme activator,False,False
CHEMBL4301162,SERDEXMETHYLPHENIDATE,,,,False,False
CHEMBL4301898,BRILLIANT BLUE G FREE ACID,,,,False,False
CHEMBL4303060,MELPHALAN FLUFENAMIDE,L01AA10,,,False,False
CHEMBL4303214,FRUQUINTINIB,L01EK04,colorectal cancer,VEGFR inhibitor,False,False
CHEMBL4303232,CEFOTIAM HYDROCHLORIDE,,,,False,False
CHEMBL4303288,ABACAVIR SULFATE,,,,False,False
CHEMBL4303454,DORIPENEM MONOHYDRATE,,,,False,False
CHEMBL4303525,OMAVELOXOLONE,N07XX25,,,False,True
CHEMBL4303669,ZOLEDRONIC ACID,M05BA08,,,False,False
CHEMBL4435170,DEUCRAVACITINIB,L04AF07,,,False,False
CHEMBL4458276,ENMETAZOBACTAM,,,,False,False
CHEMBL4535757,SOTORASIB,L01XX73,,,False,False
CHEMBL4558324,LAZERTINIB,L01EB09,,tyrosine kinase inhibitor,False,False
CHEMBL4559134,SELPERCATINIB,L01EX22,,,False,False
CHEMBL4582651,PRALSETINIB,L01EX23,,,False,False
CHEMBL4585668,BELZUTIFAN,L01XX74,,,False,False
CHEMBL4594217,CANAGLIFLOZIN,A10BK02,diabetes mellitus,sodium/glucose cotransporter inhibitor,False,False
CHEMBL4594246,SULOPENEM ETZADROXIL,,,,False,False
CHEMBL4594250,NETARSUDIL,S01EX05,,,False,False
CHEMBL4594251,NETARSUDIL DIMESYLATE,,,,False,False
CHEMBL4594260,TAZEMETOSTAT HYDROBROMIDE,,,,False,False
CHEMBL4594261,FLUOROESTRADIOL F-18,V09IX11,,,False,False
CHEMBL4594262,AMLODIPINE BENZOATE,,,,False,False
CHEMBL4594273,ELACESTRANT HYDROCHLORIDE,,,,False,False
CHEMBL4594278,GEFAPIXANT CITRATE,,,,False,False
CHEMBL4594287,ENSIFENTRINE,,,,False,False
CHEMBL4594288,LEVAMLODIPINE MALEATE,,,,False,False
CHEMBL4594292,TEPOTINIB HYDROCHLORIDE,,,,False,False
CHEMBL4594293,ACALABRUTINIB MALEATE,,,,False,False
CHEMBL4594300,FOSDENOPTERIN HYDROBROMIDE,,,,False,False
CHEMBL4594301,REMIMAZOLAM BESYLATE,,,,False,False
CHEMBL4594350,ADAGRASIB,L01XX77,,,False,False
CHEMBL4594379,FOSLEVODOPA,,,,False,False
CHEMBL4594382,DEURUXOLITINIB PHOSPHATE,,,,False,False
CHEMBL4594393,CALCIUM OXYBATE,,,,False,False
CHEMBL4594394,MAGNESIUM OXYBATE,,,,False,False
CHEMBL4594395,POTASSIUM OXYBATE,,,,False,False
CHEMBL4594448,IPTACOPAN,L04AJ08,,,False,False
CHEMBL4596392,CRAVACITINIB,,,,False,False
CHEMBL4650215,INAVOLISIB,,,,False,False
CHEMBL4650216,DARIDOREXANT HYDROCHLORIDE,,,,False,False
CHEMBL4650220,ZAVEGEPANT HYDROCHLORIDE,,,,False,False
CHEMBL4650226,ACORAMIDIS HYDROCHLORIDE,,,,False,False
CHEMBL4650272,TRILACICLIB DIHYDROCHLORIDE,,,,False,False
CHEMBL4650319,MOBOCERTINIB,L01EB10,,,False,False
CHEMBL4650485,PIRTOBRUTINIB,L01EL05,,,False,False
